Base_Latation_X,Base_Latation_Y,Base_Latation_Z,Base_Rotation_Pitch,Base_Rotation_Yaw,Base_Rotation_Roll,Base_Linear_velocity_Pitch,Base_Linear_velocity_Yaw,Base_Linear_velocity_Roll,Base_Angular_velocityy_Pitch,Base_Angular_velocityy_Yaw,Base_Angular_velocityy_Roll,left_leg_pelvic_pitch_joint,left_leg_pelvic_roll_joint,left_leg_pelvic_yaw_joint,left_leg_knee_pitch_joint,left_leg_ankle_pitch_joint,left_leg_ankle_roll_joint,right_leg_pelvic_pitch_joint,right_leg_pelvic_roll_joint,right_leg_pelvic_yaw_joint,right_leg_knee_pitch_joint,right_leg_ankle_pitch_joint,right_leg_ankle_roll_joint,left_shoulder_pitch_joint,left_shoulder_roll_joint,left_shoulder_yaw_joint,left_elbow_pitch_joint,left_wrist_yaw_joint,left_wrist_pitch_joint,left_wrist_roll_joint,right_shoulder_pitch_joint,right_shoulder_roll_joint,right_shoulder_yaw_joint,right_elbow_pitch_joint,right_wrist_yaw_joint,right_wrist_pitch_joint,right_wrist_roll_joint,left_thumb_metacarpal_joint,left_thumb_proximal_joint,left_index_proximal_joint,left_index_distal_joint,left_middle_proximal_joint,left_middle_distal_joint,left_ring_proximal_joint,left_ring_distal_joint,left_pinky_proximal_joint,left_pinky_distal_joint,right_thumb_metacarpal_joint,right_thumb_proximal_joint,right_index_proximal_joint,right_index_distal_joint,right_middle_proximal_joint,right_middle_distal_joint,right_ring_proximal_joint,right_ring_distal_joint,right_pinky_proximal_joint,right_pinky_distal_joint,head_yaw_joint,head_pitch_joint,waist_yaw_joint
0,-5.8e-05,0.8813,-6.6e-05,0,-0,0,0,0,0,0,0,-0.29959,0.007508,0.019349,0.629887,-0.591999,0,-0.139338,0,0,0.270793,-0.131446,0,-0.065874345,0.2201634,0.020839118,-0.042965263,-0.053521557,-0.1965224,0.012412208,-0.004822,-0.19514,-0.023256,-0.16156,0.048143,-0.137136,-0.035525,0,0.349008,0.2597,0.274983,0.260386,0.273627,0.260509,0.274736,0.259822,0.276338,-0,0.349008,0.259822,0.271533,0.260509,0.270875,0.260509,0.271533,0.259822,0.272518,0,0,0
0,-5.8e-05,0.8813,-6.6e-05,0,-0,0,0,0,0,0,0,-0.29959,0.007508,0.019349,0.629887,-0.591999,0,-0.139338,0,0,0.270793,-0.131446,0,-0.063849652,0.22266714,0.023046711,-0.046009882,-0.055703406,-0.19945093,0.015929502,-0.002869,-0.197409,-0.025453,-0.164561,0.050076,-0.140011,-0.039188,0,0.349008,0.259578,0.274551,0.260263,0.273258,0.260263,0.274675,0.259578,0.276277,0,0.349008,0.259578,0.271471,0.260263,0.270834,0.260263,0.271471,0.259578,0.272395,0,0,0
0,-5.8e-05,0.8813,-6.6e-05,0,-0,0,0,0,0,0,0,-0.29959,0.007508,0.019349,0.629887,-0.591999,0,-0.139338,0,0,0.270793,-0.131446,0,-0.061699769,0.22531272,0.025379565,-0.049303938,-0.05788232,-0.20240694,0.019615192,-0.000732,-0.19974,-0.027834,-0.167807,0.052009,-0.14301,-0.042973,0,0.349008,0.259578,0.274613,0.260263,0.273258,0.260263,0.274613,0.259578,0.276215,0,0.349008,0.259578,0.271409,0.260263,0.270793,0.260263,0.271409,0.259578,0.272272,0,0,0
0,-5.8e-05,0.8813,-6.6e-05,0,-0,0,0,0,0,0,0,-0.29959,0.007508,0.019349,0.629887,-0.591999,0,-0.139338,0,0,0.270793,-0.131446,0,-0.05948309,0.22800266,0.027904915,-0.052914609,-0.060233939,-0.20536028,0.023397915,0.001465,-0.202194,-0.030276,-0.171299,0.054106,-0.146008,-0.046942,0,0.349008,0.25927,0.274305,0.259955,0.27295,0.259955,0.274305,0.25927,0.27601,0,0.349008,0.25927,0.271101,0.259955,0.270485,0.259955,0.271204,0.25927,0.272067,0,0,0
0,-5.8e-05,0.8813,-6.6e-05,0,-0,0,0,0,0,0,0,-0.29959,0.007508,0.019349,0.629887,-0.591999,0,-0.139338,0,0,0.270793,-0.131446,0,-0.057084392,0.23088059,0.030610784,-0.056709242,-0.062588257,-0.20840203,0.027304473,0.003845,-0.204709,-0.032962,-0.175036,0.056202,-0.149094,-0.051033,0,0.349008,0.259116,0.274428,0.259955,0.2728,0.259955,0.274155,0.25927,0.275804,0,0.349008,0.259116,0.271225,0.259955,0.270485,0.259955,0.270999,0.25927,0.271861,0,0,0
0,-5.8e-05,0.8813,-6.6e-05,0,-0,0,0,0,0,0,0,-0.29959,0.007508,0.019349,0.629887,-0.591999,0,-0.139338,0,0,0.270793,-0.131446,0,-0.054494886,0.23379601,0.03344933,-0.060821223,-0.064929887,-0.21145168,0.031298659,0.006409,-0.207348,-0.03577,-0.179081,0.058299,-0.152179,-0.055246,0,0.349008,0.258962,0.273997,0.259647,0.27265,0.259647,0.274006,0.258962,0.275599,0,0.349008,0.258962,0.270793,0.259647,0.270177,0.259647,0.270793,0.258962,0.271656,0,0,0
0,-5.8e-05,0.8813,-6.6e-05,0,-0,0,0,0,0,0,0,-0.29959,0.007508,0.019349,0.629887,-0.591999,0,-0.139338,0,0,0.270793,-0.131446,0,-0.051779955,0.23685538,0.036413353,-0.065244847,-0.067420985,-0.21450207,0.035466122,0.009095,-0.210048,-0.0387,-0.183371,0.060619,-0.155264,-0.059642,0,0.349008,0.258962,0.273839,0.259647,0.272501,0.259647,0.273856,0.258962,0.275441,0,0.349008,0.258809,0.270917,0.259647,0.270116,0.259647,0.270793,0.258962,0.271656,0,0,0
0,-5.8e-05,0.8813,-6.6e-05,0,-0,0,0,0,0,0,0,-0.29959,0.007508,0.019349,0.629887,-0.591999,0,-0.139338,0,0,0.270793,-0.131446,0,-0.048877954,0.24000638,0.039567659,-0.069983397,-0.069902566,-0.21754573,0.039732245,0.011963,-0.21281,-0.041813,-0.18803,0.06294,-0.15835,-0.0641,0,0.349008,0.258655,0.27368,0.259339,0.272351,0.259339,0.273707,0.258655,0.275282,0,0.349008,0.258655,0.270424,0.259339,0.269808,0.259339,0.270424,0.258655,0.271286,0,0,0
0,-5.8e-05,0.8813,-6.6e-05,0,-0,0,0,0,0,0,0,-0.29959,0.007508,0.019349,0.629887,-0.591999,0,-0.139338,0,0,0.270793,-0.131446,0,-0.045849615,0.24329909,0.042848278,-0.075035038,-0.07256355,-0.22059105,0.044054335,0.014954,-0.215634,-0.045049,-0.192935,0.06526,-0.161435,-0.068741,0,0.349008,0.258655,0.273522,0.259339,0.272201,0.259339,0.273557,0.258655,0.275124,0,0.349008,0.258655,0.270424,0.259339,0.269808,0.259339,0.270424,0.258655,0.271286,0,0,0
0,-5.8e-05,0.8813,-6.6e-05,0,-0,0,0,0,0,0,0,-0.29959,0.007508,0.019349,0.629887,-0.591999,0,-0.139338,0,0,0.270793,-0.131446,0,-0.04257054,0.24662405,0.046322489,-0.080401714,-0.075212442,-0.22362918,0.0485312,0.018189,-0.218581,-0.048468,-0.198209,0.067764,-0.164497,-0.073505,0,0.349008,0.258286,0.273363,0.25897,0.272052,0.25897,0.273407,0.258286,0.274965,0,0.349008,0.258286,0.270054,0.25897,0.269438,0.25897,0.270054,0.258286,0.270917,0,0,0
0,-5.8e-05,0.8813,-6.6e-05,0,-0,0,0,0,0,0,0,-0.29959,0.007508,0.019349,0.629887,-0.591999,0,-0.139338,0,0,0.270793,-0.131446,0,-0.039101325,0.25010105,0.049925735,-0.086208075,-0.078035528,-0.22659629,0.053114948,0.021547,-0.221529,-0.052009,-0.203853,0.070268,-0.167559,-0.078331,0,0.349008,0.258286,0.273205,0.25897,0.271902,0.25897,0.273258,0.258286,0.274807,0,0.349008,0.258286,0.270054,0.25897,0.269438,0.25897,0.270054,0.258286,0.270917,0,0,0
0,-5.8e-05,0.8813,-6.6e-05,0,-0,0,0,0,0,0,0,-0.29959,0.007508,0.019349,0.629887,-0.591999,0,-0.139338,0,0,0.270793,-0.131446,0,-0.03544336,0.25360807,0.053723624,-0.092330848,-0.080846134,-0.22955641,0.057734244,0.025148,-0.2246,-0.055734,-0.209867,0.072955,-0.1705,-0.08334,0,0.349008,0.257919,0.273046,0.258601,0.271666,0.258601,0.273016,0.257919,0.274648,0,0.349008,0.257919,0.269685,0.258601,0.269069,0.258601,0.269685,0.257919,0.270547,0,0,0
0,-5.8e-05,0.8813,-6.6e-05,0,-0,0,0,0,0,0,0,-0.29959,0.007508,0.019349,0.629887,-0.591999,0,-0.139338,0,0,0.270793,-0.131446,0,-0.03159383,0.25726828,0.057652335,-0.098956667,-0.08382967,-0.23239446,0.06245731,0.028933,-0.227671,-0.059581,-0.216312,0.075643,-0.17341,-0.08841,0,0.349008,0.257919,0.272888,0.258601,0.27143,0.258601,0.272775,0.257919,0.27449,0,0.349008,0.257919,0.269685,0.258601,0.269069,0.258601,0.269685,0.257919,0.270547,0,0,0
0,-5.8e-05,0.8813,-6.6e-05,0,-0,0,0,0,0,0,0,-0.29959,0.007508,0.019349,0.629887,-0.591999,0,-0.139338,0,0,0.270793,-0.131446,0,-0.027492016,0.26095955,0.061777173,-0.10596234,-0.086797671,-0.2352273,0.067212442,0.032961,-0.230866,-0.063611,-0.223128,0.078514,-0.17632,-0.093635,0,0.349008,0.25755,0.272635,0.25817,0.271194,0.25817,0.272534,0.257611,0.273997,0,0.349008,0.257657,0.269192,0.258339,0.268514,0.258355,0.26913,0.257673,0.269993,0,0,0
0,-5.8e-05,0.8813,-6.6e-05,0,-0,0,0,0,0,0,0,-0.29959,0.007508,0.019349,0.629887,-0.591999,0,-0.139338,0,0,0.270793,-0.131446,0,-0.023199282,0.26474207,0.066095095,-0.11340866,-0.08990709,-0.23787392,0.072137962,0.037174,-0.234062,-0.067764,-0.230438,0.081385,-0.179078,-0.098859,0,0.349008,0.257329,0.272383,0.257961,0.270958,0.257961,0.272292,0.257304,0.273935,0,0.349008,0.257396,0.268995,0.258078,0.268317,0.258108,0.268933,0.257427,0.269781,0,0,0
0,-5.8e-05,0.8813,-6.6e-05,0,-0,0,0,0,0,0,0,-0.29959,0.007508,0.019349,0.629887,-0.591999,0,-0.139338,0,0,0.270793,-0.131446,0,-0.018593525,0.26860838,0.070547353,-0.12129766,-0.093002132,-0.24051752,0.077037811,0.04163,-0.237319,-0.0721,-0.23812,0.084439,-0.181713,-0.104268,0,0.349008,0.257108,0.27213,0.257751,0.270722,0.257751,0.272051,0.257089,0.273689,0,0.349008,0.257134,0.268798,0.257816,0.26812,0.257862,0.268736,0.257181,0.26957,0,0,0
0,-5.8e-05,0.8813,-6.6e-05,0,-0,0,0,0,0,0,0,-0.29959,0.007508,0.019349,0.629887,-0.591999,0,-0.139338,0,0,0.270793,-0.131446,0,-0.013791011,0.27251516,0.075139659,-0.12975771,-0.096320774,-0.24297748,0.082064601,0.046331,-0.240577,-0.076559,-0.246359,0.087494,-0.184287,-0.109677,0,0.349008,0.256887,0.271878,0.257542,0.270485,0.257542,0.27181,0.256874,0.273442,-0,0.349008,0.256873,0.268601,0.257554,0.267923,0.257616,0.268539,0.256935,0.269359,0,0,0
0,-5.8e-05,0.8813,-6.6e-05,0,-0,0,0,0,0,0,0,-0.29959,0.007508,0.019349,0.629887,-0.591999,0,-0.139338,0,0,0.270793,-0.131446,0,-0.0086743172,0.27650771,0.079987397,-0.13865999,-0.099625494,-0.24530757,0.087074397,0.051277,-0.243898,-0.081263,-0.255095,0.090763,-0.186739,-0.115179,0,0.349008,0.256666,0.271625,0.257333,0.270249,0.257333,0.271569,0.256659,0.273196,0,0.349008,0.256638,0.268403,0.257319,0.267726,0.25737,0.268342,0.256689,0.269148,0,0,0
0,-5.8e-05,0.8813,-6.6e-05,0,-0,0,0,0,0,0,0,-0.29959,0.007508,0.019349,0.629887,-0.591999,0,-0.139338,0,0,0.270793,-0.131446,0,-0.0033005835,0.28053353,0.084975408,-0.14813457,-0.10309183,-0.24751614,0.092152712,0.056528,-0.247219,-0.086028,-0.264267,0.094032,-0.189008,-0.120805,-0,0.349008,0.256445,0.271372,0.257124,0.270013,0.257124,0.271327,0.256445,0.27295,0,0.349008,0.256402,0.268206,0.257083,0.267529,0.257124,0.268145,0.256443,0.268937,0,0,0
0,-5.8e-05,0.8813,-6.6e-05,0,-0,0,0,0,0,0,0,-0.29959,0.007508,0.019349,0.629887,-0.591999,0,-0.139338,0,0,0.270793,-0.131446,0,0.002328313,0.2846319,0.090160377,-0.15811713,-0.10654098,-0.24953436,0.097210874,0.062024,-0.250583,-0.091038,-0.27406,0.097545,-0.191154,-0.126431,0,0.349008,0.256199,0.27112,0.256878,0.269777,0.256878,0.271086,0.256199,0.272703,0,0.349008,0.256167,0.267932,0.256847,0.26726,0.256878,0.267876,0.256197,0.268725,0,0,0
0,-5.8e-05,0.8813,-6.6e-05,0,-0,0,0,0,0,0,0,-0.29959,0.007508,0.019349,0.629887,-0.591999,0,-0.139338,0,0,0.270793,-0.131446,0,0.0082130111,0.28875214,0.095483729,-0.16860909,-0.11024526,-0.25143443,0.10241531,0.067764,-0.253948,-0.09617,-0.284291,0.101059,-0.193177,-0.13215,0,0.349008,0.255953,0.270867,0.256632,0.269541,0.256632,0.270845,0.255953,0.272432,0,0.349008,0.255931,0.267658,0.256611,0.266991,0.256632,0.267607,0.255951,0.268514,0,0,0
