time,left_shoulder_pitch_joint,left_shoulder_roll_joint,left_shoulder_yaw_joint,left_elbow_pitch_joint,left_wrist_yaw_joint,left_wrist_pitch_joint,left_wrist_roll_joint,right_shoulder_pitch_joint,right_shoulder_roll_joint,right_shoulder_yaw_joint,right_elbow_pitch_joint,right_wrist_yaw_joint,right_wrist_pitch_joint,right_wrist_roll_joint,null,null,waist_yaw_joint,null,head_yaw_joint,head_pitch_joint,left_thumb_mcp_roll_joint,left_thumb_mcp_pitch_joint,left_index_mcp_joint,left_middle_mcp_joint,left_ring_mcp_joint,left_pinky_mcp_joint,right_thumb_mcp_roll_joint,right_thumb_mcp_pitch_joint,right_index_mcp_joint,right_middle_mcp_joint,right_ring_mcp_joint,right_pinky_mcp_joint
0.01,0.165376,0.327787,0.500076,-1.020372,1.255627,-0.056625,-1.50767,-0.148968,-0.756345,0.306483,-1.864854,0.258783,0.155729,1.007872,0,0,-0.030326,0,-0.2618,-0.010108,1.5,0.2,0.6,0.6,0.6,0.55,0,0.2,0.6,0.75,0.55,0.3
0.01,0.165421,0.327752,0.499461,-1.020991,1.255638,-0.056616,-1.507668,-0.148969,-0.75635,0.306473,-1.864859,0.258776,0.15573,1.008381,0,0,-0.030326,0,-0.2618,-0.010108,1.5,0.2,0.6,0.6,0.6,0.55,0,0.2,0.6,0.75,0.55,0.3
0.01,0.165472,0.327712,0.498743,-1.021713,1.25565,-0.056605,-1.507667,-0.148971,-0.756356,0.306461,-1.864864,0.258768,0.155732,1.008974,0,0,-0.030326,0,-0.2618,-0.010108,1.5,0.2,0.6,0.6,0.6,0.55,0,0.2,0.6,0.75,0.55,0.3
0.01,0.16553,0.327667,0.497922,-1.022536,1.255663,-0.056593,-1.507665,-0.148973,-0.756363,0.306448,-1.86487,0.258759,0.155733,1.009652,0,0,-0.030326,0,-0.2618,-0.010108,1.5,0.2,0.6,0.6,0.6,0.55,0,0.2,0.6,0.75,0.55,0.3
0.01,0.165594,0.327617,0.496998,-1.02346,1.255678,-0.05658,-1.507664,-0.148974,-0.75637,0.306433,-1.864876,0.25875,0.155735,1.010414,0,0,-0.030326,0,-0.2618,-0.010108,1.5,0.2,0.6,0.6,0.6,0.55,0,0.2,0.6,0.75,0.55,0.3
0.01,0.165663,0.327563,0.495971,-1.024484,1.255694,-0.056566,-1.507662,-0.148976,-0.756378,0.306417,-1.864883,0.258739,0.155737,1.01126,0,0,-0.030326,0,-0.2618,-0.010108,1.5,0.2,0.6,0.6,0.6,0.55,0,0.2,0.6,0.75,0.55,0.3
0.01,0.165736,0.327506,0.49484,-1.025608,1.255711,-0.056551,-1.50766,-0.148978,-0.756387,0.3064,-1.86489,0.258728,0.155739,1.012191,0,0,-0.030326,0,-0.2618,-0.010108,1.5,0.2,0.6,0.6,0.6,0.55,0,0.2,0.6,0.75,0.55,0.3
0.01,0.165814,0.327445,0.493605,-1.026831,1.255729,-0.056535,-1.507658,-0.148981,-0.756396,0.306383,-1.864897,0.258716,0.155741,1.013205,0,0,-0.030326,0,-0.2618,-0.010108,1.5,0.2,0.6,0.6,0.6,0.55,0,0.2,0.6,0.75,0.55,0.3
0.01,0.165896,0.327382,0.492267,-1.028151,1.255748,-0.056518,-1.507656,-0.148983,-0.756405,0.306364,-1.864905,0.258704,0.155743,1.014304,0,0,-0.030326,0,-0.2618,-0.010108,1.5,0.2,0.6,0.6,0.6,0.55,0,0.2,0.6,0.75,0.55,0.3
0.01,0.165981,0.327317,0.490824,-1.029569,1.255768,-0.056501,-1.507654,-0.148986,-0.756415,0.306344,-1.864913,0.258691,0.155746,1.015486,0,0,-0.030326,0,-0.2618,-0.010108,1.5,0.2,0.6,0.6,0.6,0.55,0,0.2,0.6,0.75,0.55,0.3
0.01,0.166067,0.32725,0.489277,-1.031083,1.255787,-0.056484,-1.507653,-0.148988,-0.756425,0.306325,-1.864922,0.258678,0.155748,1.016752,0,0,-0.030326,0,-0.2618,-0.010108,1.5,0.2,0.6,0.6,0.6,0.55,0,0.2,0.6,0.75,0.55,0.3
0.01,0.16615,0.327187,0.487728,-1.032591,1.255806,-0.056468,-1.507651,-0.148991,-0.756435,0.306306,-1.86493,0.258666,0.15575,1.018017,0,0,-0.030326,0,-0.2618,-0.010108,1.5,0.2,0.6,0.6,0.6,0.55,0,0.2,0.6,0.75,0.55,0.3
0.01,0.166229,0.327127,0.486178,-1.034094,1.255824,-0.056453,-1.50765,-0.148993,-0.756444,0.306288,-1.864937,0.258654,0.155752,1.019281,0,0,-0.030326,0,-0.2618,-0.010108,1.5,0.2,0.6,0.6,0.6,0.55,0,0.2,0.6,0.75,0.55,0.3
0.01,0.166303,0.327071,0.484626,-1.035591,1.25584,-0.056438,-1.507648,-0.148996,-0.756453,0.306271,-1.864944,0.258643,0.155755,1.020544,0,0,-0.030326,0,-0.2618,-0.010108,1.5,0.2,0.6,0.6,0.6,0.55,0,0.2,0.6,0.75,0.55,0.3
0.01,0.166374,0.327018,0.483073,-1.037083,1.255856,-0.056425,-1.507647,-0.148998,-0.756461,0.306255,-1.864951,0.258633,0.155756,1.021806,0,0,-0.030326,0,-0.2618,-0.010108,1.5,0.2,0.6,0.6,0.6,0.55,0,0.2,0.6,0.75,0.55,0.3
0.01,0.16644,0.326968,0.481518,-1.03857,1.255871,-0.056412,-1.507646,-0.149,-0.756468,0.30624,-1.864957,0.258623,0.155758,1.023068,0,0,-0.030326,0,-0.2618,-0.010108,1.5,0.2,0.6,0.6,0.6,0.55,0,0.2,0.6,0.75,0.55,0.3
0.01,0.166502,0.326922,0.479962,-1.040051,1.255884,-0.056401,-1.507646,-0.149002,-0.756475,0.306226,-1.864963,0.258613,0.15576,1.024328,0,0,-0.030326,0,-0.2618,-0.010108,1.5,0.2,0.6,0.6,0.6,0.55,0,0.2,0.6,0.75,0.55,0.3
0.01,0.166561,0.326879,0.478405,-1.041527,1.255897,-0.05639,-1.507645,-0.149004,-0.756482,0.306213,-1.864968,0.258605,0.155762,1.025588,0,0,-0.030326,0,-0.2618,-0.010108,1.5,0.2,0.6,0.6,0.6,0.55,0,0.2,0.6,0.75,0.55,0.3
0.01,0.166615,0.326839,0.476846,-1.042997,1.255908,-0.05638,-1.507645,-0.149006,-0.756488,0.306201,-1.864973,0.258597,0.155763,1.026846,0,0,-0.030326,0,-0.2618,-0.010108,1.5,0.2,0.6,0.6,0.6,0.55,0,0.2,0.6,0.75,0.55,0.3
0.01,0.166665,0.326802,0.475285,-1.044463,1.255919,-0.056371,-1.507644,-0.149008,-0.756494,0.30619,-1.864978,0.258589,0.155764,1.028104,0,0,-0.030326,0,-0.2618,-0.010108,1.5,0.2,0.6,0.6,0.6,0.55,0,0.2,0.6,0.75,0.55,0.3
0.01,0.166711,0.326769,0.473723,-1.045922,1.255928,-0.056363,-1.507644,-0.14901,-0.756499,0.30618,-1.864982,0.258582,0.155766,1.029361,0,0,-0.030326,0,-0.2618,-0.010108,1.5,0.2,0.6,0.6,0.6,0.55,0,0.2,0.6,0.75,0.55,0.3
0.01,0.166753,0.326739,0.472159,-1.047377,1.255937,-0.056356,-1.507644,-0.149011,-0.756504,0.306171,-1.864986,0.258576,0.155767,1.030616,0,0,-0.030326,0,-0.2618,-0.010108,1.5,0.2,0.6,0.6,0.6,0.55,0,0.2,0.6,0.75,0.55,0.3
0.01,0.166791,0.326712,0.470594,-1.048826,1.255945,-0.05635,-1.507644,-0.149013,-0.756508,0.306162,-1.864989,0.258571,0.155768,1.031871,0,0,-0.030326,0,-0.2618,-0.010108,1.5,0.2,0.6,0.6,0.6,0.55,0,0.2,0.6,0.75,0.55,0.3
0.01,0.166825,0.326689,0.469028,-1.05027,1.255951,-0.056344,-1.507644,-0.149014,-0.756512,0.306155,-1.864992,0.258566,0.155769,1.033125,0,0,-0.030326,0,-0.2618,-0.010108,1.5,0.2,0.6,0.6,0.6,0.55,0,0.2,0.6,0.75,0.55,0.3
0.01,0.166855,0.326668,0.46746,-1.051709,1.255957,-0.05634,-1.507645,-0.149015,-0.756515,0.306149,-1.864995,0.258561,0.15577,1.034378,0,0,-0.030326,0,-0.2618,-0.010108,1.5,0.2,0.6,0.6,0.6,0.55,0,0.2,0.6,0.75,0.55,0.3
0.01,0.16688,0.326651,0.46589,-1.053142,1.255962,-0.056336,-1.507645,-0.149016,-0.756518,0.306143,-1.864997,0.258558,0.15577,1.035631,0,0,-0.030326,0,-0.2618,-0.010108,1.5,0.2,0.6,0.6,0.6,0.55,0,0.2,0.6,0.75,0.55,0.3
0.01,0.166902,0.326637,0.464319,-1.054571,1.255966,-0.056333,-1.507646,-0.149017,-0.75652,0.306139,-1.864999,0.258554,0.155771,1.036882,0,0,-0.030326,0,-0.2618,-0.010108,1.5,0.2,0.6,0.6,0.6,0.55,0,0.2,0.6,0.75,0.55,0.3
0.01,0.166919,0.326626,0.462746,-1.055993,1.255969,-0.056331,-1.507646,-0.149018,-0.756522,0.306135,-1.865,0.258552,0.155771,1.038132,0,0,-0.030326,0,-0.2618,-0.010108,1.5,0.2,0.6,0.6,0.6,0.55,0,0.2,0.6,0.75,0.55,0.3
0.01,0.166932,0.326619,0.461172,-1.057411,1.25597,-0.05633,-1.507647,-0.149019,-0.756523,0.306132,-1.865001,0.25855,0.155772,1.039382,0,0,-0.030326,0,-0.2618,-0.010108,1.5,0.2,0.6,0.6,0.6,0.55,0,0.2,0.6,0.75,0.55,0.3
0.01,0.166941,0.326614,0.459596,-1.058824,1.255971,-0.056329,-1.507648,-0.149019,-0.756524,0.306131,-1.865002,0.258549,0.155772,1.04063,0,0,-0.030326,0,-0.2618,-0.010108,1.5,0.2,0.6,0.6,0.6,0.55,0,0.2,0.6,0.75,0.55,0.3
0.01,0.166946,0.326613,0.458019,-1.060231,1.255971,-0.056329,-1.507648,-0.14902,-0.756525,0.30613,-1.865002,0.258548,0.155772,1.041878,0,0,-0.030326,0,-0.2618,-0.010108,1.5,0.2,0.6,0.6,0.6,0.55,0,0.2,0.6,0.75,0.55,0.3
0.01,0.166947,0.326615,0.456441,-1.061633,1.255971,-0.05633,-1.507649,-0.14902,-0.756525,0.30613,-1.865002,0.258548,0.155772,1.043125,0,0,-0.030326,0,-0.2618,-0.010108,1.5,0.2,0.6,0.6,0.6,0.55,0,0.2,0.6,0.75,0.55,0.3
0.01,0.166943,0.32662,0.45486,-1.06303,1.255969,-0.056332,-1.50765,-0.14902,-0.756524,0.306131,-1.865001,0.258549,0.155772,1.04437,0,0,-0.030326,0,-0.2618,-0.010108,1.5,0.2,0.6,0.6,0.6,0.55,0,0.2,0.6,0.75,0.55,0.3
0.01,0.166936,0.326627,0.453279,-1.064422,1.255966,-0.056335,-1.507651,-0.14902,-0.756523,0.306133,-1.865,0.25855,0.155772,1.045615,0,0,-0.030326,0,-0.2618,-0.010108,1.5,0.2,0.6,0.6,0.6,0.55,0,0.2,0.6,0.75,0.55,0.3
0.01,0.166924,0.326638,0.451696,-1.065808,1.255963,-0.056338,-1.507652,-0.14902,-0.756522,0.306136,-1.864999,0.258552,0.155772,1.046859,0,0,-0.030326,0,-0.2618,-0.010108,1.5,0.2,0.6,0.6,0.6,0.55,0,0.2,0.6,0.75,0.55,0.3
0.01,0.166908,0.326653,0.450111,-1.06719,1.255958,-0.056342,-1.507653,-0.14902,-0.75652,0.30614,-1.864997,0.258555,0.155771,1.048102,0,0,-0.030326,0,-0.2618,-0.010108,1.5,0.2,0.6,0.6,0.6,0.55,0,0.2,0.6,0.75,0.55,0.3
0.01,0.166888,0.32667,0.448524,-1.068566,1.255953,-0.056347,-1.507654,-0.14902,-0.756517,0.306145,-1.864995,0.258558,0.155771,1.049344,0,0,-0.030326,0,-0.2618,-0.010108,1.5,0.2,0.6,0.6,0.6,0.55,0,0.2,0.6,0.75,0.55,0.3
0.01,0.166864,0.32669,0.446937,-1.069937,1.255947,-0.056353,-1.507655,-0.149019,-0.756514,0.306151,-1.864992,0.258561,0.15577,1.050586,0,0,-0.030326,0,-0.2618,-0.010108,1.5,0.2,0.6,0.6,0.6,0.55,0,0.2,0.6,0.75,0.55,0.3
0.01,0.166836,0.326713,0.445347,-1.071303,1.255939,-0.056359,-1.507656,-0.149018,-0.756511,0.306158,-1.864989,0.258566,0.155769,1.051826,0,0,-0.030326,0,-0.2618,-0.010108,1.5,0.2,0.6,0.6,0.6,0.55,0,0.2,0.6,0.75,0.55,0.3
0.01,0.166803,0.326739,0.443756,-1.072664,1.255931,-0.056366,-1.507657,-0.149017,-0.756507,0.306165,-1.864986,0.258571,0.155768,1.053065,0,0,-0.030326,0,-0.2618,-0.010108,1.5,0.2,0.6,0.6,0.6,0.55,0,0.2,0.6,0.75,0.55,0.3
0.01,0.166766,0.326768,0.442164,-1.07402,1.255923,-0.056374,-1.507658,-0.149016,-0.756502,0.306174,-1.864982,0.258576,0.155767,1.054304,0,0,-0.030326,0,-0.2618,-0.010108,1.5,0.2,0.6,0.6,0.6,0.55,0,0.2,0.6,0.75,0.55,0.3
0.01,0.166725,0.326801,0.44057,-1.07537,1.255913,-0.056382,-1.507659,-0.149015,-0.756498,0.306183,-1.864978,0.258582,0.155766,1.055541,0,0,-0.030326,0,-0.2618,-0.010108,1.5,0.2,0.6,0.6,0.6,0.55,0,0.2,0.6,0.75,0.55,0.3
0.01,0.16668,0.326836,0.438975,-1.076716,1.255902,-0.056392,-1.50766,-0.149014,-0.756492,0.306194,-1.864974,0.258589,0.155765,1.056778,0,0,-0.030326,0,-0.2618,-0.010108,1.5,0.2,0.6,0.6,0.6,0.55,0,0.2,0.6,0.75,0.55,0.3
0.01,0.166631,0.326874,0.437378,-1.078056,1.255891,-0.056401,-1.507661,-0.149013,-0.756487,0.306205,-1.864969,0.258597,0.155764,1.058014,0,0,-0.030326,0,-0.2618,-0.010108,1.5,0.2,0.6,0.6,0.6,0.55,0,0.2,0.6,0.75,0.55,0.3
0.01,0.166577,0.326915,0.435779,-1.079392,1.255879,-0.056412,-1.507662,-0.149011,-0.75648,0.306217,-1.864964,0.258605,0.155762,1.059248,0,0,-0.030326,0,-0.2618,-0.010108,1.5,0.2,0.6,0.6,0.6,0.55,0,0.2,0.6,0.75,0.55,0.3
0.01,0.166519,0.326959,0.434179,-1.080722,1.255866,-0.056423,-1.507663,-0.149009,-0.756474,0.30623,-1.864959,0.258613,0.155761,1.060482,0,0,-0.030326,0,-0.2618,-0.010108,1.5,0.2,0.6,0.6,0.6,0.55,0,0.2,0.6,0.75,0.55,0.3
0.01,0.166457,0.327006,0.432577,-1.082048,1.255852,-0.056435,-1.507664,-0.149007,-0.756467,0.306244,-1.864953,0.258623,0.155759,1.061715,0,0,-0.030326,0,-0.2618,-0.010108,1.5,0.2,0.6,0.6,0.6,0.55,0,0.2,0.6,0.75,0.55,0.3
0.01,0.166391,0.327056,0.430974,-1.083368,1.255837,-0.056448,-1.507665,-0.149005,-0.756459,0.306259,-1.864946,0.258633,0.155757,1.062947,0,0,-0.030326,0,-0.2618,-0.010108,1.5,0.2,0.6,0.6,0.6,0.55,0,0.2,0.6,0.75,0.55,0.3
0.01,0.16632,0.327109,0.429369,-1.084683,1.255822,-0.056461,-1.507666,-0.149003,-0.756451,0.306275,-1.86494,0.258643,0.155755,1.064178,0,0,-0.030326,0,-0.2618,-0.010108,1.5,0.2,0.6,0.6,0.6,0.55,0,0.2,0.6,0.75,0.55,0.3
0.01,0.166245,0.327165,0.427763,-1.085993,1.255805,-0.056475,-1.507667,-0.149,-0.756442,0.306292,-1.864933,0.258654,0.155753,1.065409,0,0,-0.030326,0,-0.2618,-0.010108,1.5,0.2,0.6,0.6,0.6,0.55,0,0.2,0.6,0.75,0.55,0.3
0.01,0.166166,0.327223,0.426155,-1.087298,1.255788,-0.05649,-1.507668,-0.148997,-0.756433,0.30631,-1.864925,0.258666,0.155751,1.066638,0,0,-0.030326,0,-0.2618,-0.010108,1.5,0.2,0.6,0.6,0.6,0.55,0,0.2,0.6,0.75,0.55,0.3
0.01,0.166083,0.327285,0.424546,-1.088599,1.25577,-0.056505,-1.507669,-0.148995,-0.756424,0.306328,-1.864918,0.258679,0.155749,1.067866,0,0,-0.030326,0,-0.2618,-0.010108,1.5,0.2,0.6,0.6,0.6,0.55,0,0.2,0.6,0.75,0.55,0.3
0.01,0.165995,0.327349,0.422934,-1.089894,1.255752,-0.056521,-1.507669,-0.148992,-0.756414,0.306348,-1.86491,0.258692,0.155746,1.069094,0,0,-0.030326,0,-0.2618,-0.010108,1.5,0.2,0.6,0.6,0.6,0.55,0,0.2,0.6,0.75,0.55,0.3
0.01,0.165909,0.327412,0.421429,-1.091098,1.255734,-0.056536,-1.50767,-0.148989,-0.756404,0.306367,-1.864902,0.258704,0.155744,1.070238,0,0,-0.030326,0,-0.2618,-0.010108,1.5,0.2,0.6,0.6,0.6,0.55,0,0.2,0.6,0.75,0.55,0.3
0.01,0.165826,0.327472,0.420031,-1.092212,1.255716,-0.056551,-1.507671,-0.148986,-0.756395,0.306385,-1.864894,0.258717,0.155742,1.071301,0,0,-0.030326,0,-0.2618,-0.010108,1.5,0.2,0.6,0.6,0.6,0.55,0,0.2,0.6,0.75,0.55,0.3
0.01,0.165747,0.327529,0.418738,-1.093238,1.2557,-0.056565,-1.507671,-0.148983,-0.756386,0.306403,-1.864887,0.258728,0.155739,1.072281,0,0,-0.030326,0,-0.2618,-0.010108,1.5,0.2,0.6,0.6,0.6,0.55,0,0.2,0.6,0.75,0.55,0.3
0.01,0.165672,0.327584,0.417553,-1.094175,1.255684,-0.056578,-1.507672,-0.14898,-0.756377,0.30642,-1.86488,0.258739,0.155737,1.073178,0,0,-0.030326,0,-0.2618,-0.010108,1.5,0.2,0.6,0.6,0.6,0.55,0,0.2,0.6,0.75,0.55,0.3
0.01,0.165601,0.327635,0.416475,-1.095024,1.255669,-0.05659,-1.507672,-0.148978,-0.756369,0.306435,-1.864874,0.25875,0.155735,1.073994,0,0,-0.030326,0,-0.2618,-0.010108,1.5,0.2,0.6,0.6,0.6,0.55,0,0.2,0.6,0.75,0.55,0.3
0.01,0.165536,0.327681,0.415503,-1.095787,1.255656,-0.056602,-1.507672,-0.148975,-0.756362,0.30645,-1.864868,0.258759,0.155734,1.074728,0,0,-0.030326,0,-0.2618,-0.010108,1.5,0.2,0.6,0.6,0.6,0.55,0,0.2,0.6,0.75,0.55,0.3
0.01,0.165477,0.327724,0.41464,-1.096463,1.255644,-0.056612,-1.507672,-0.148973,-0.756355,0.306462,-1.864862,0.258768,0.155732,1.07538,0,0,-0.030326,0,-0.2618,-0.010108,1.5,0.2,0.6,0.6,0.6,0.55,0,0.2,0.6,0.75,0.55,0.3
0.01,0.165425,0.327761,0.413884,-1.097054,1.255633,-0.056621,-1.507673,-0.148971,-0.756349,0.306474,-1.864858,0.258776,0.155731,1.07595,0,0,-0.030326,0,-0.2618,-0.010108,1.5,0.2,0.6,0.6,0.6,0.55,0,0.2,0.6,0.75,0.55,0.3
0.01,0.165379,0.327794,0.413235,-1.09756,1.255624,-0.056629,-1.507673,-0.148969,-0.756344,0.306484,-1.864854,0.258783,0.155729,1.076439,0,0,-0.030326,0,-0.2618,-0.010108,1.5,0.2,0.6,0.6,0.6,0.55,0,0.2,0.6,0.75,0.55,0.3
0.01,0.16534,0.327822,0.412695,-1.09798,1.255616,-0.056636,-1.507673,-0.148968,-0.75634,0.306493,-1.86485,0.258788,0.155728,1.076846,0,0,-0.030326,0,-0.2618,-0.010108,1.5,0.2,0.6,0.6,0.6,0.55,0,0.2,0.6,0.75,0.55,0.3
0.01,0.165309,0.327844,0.412262,-1.098316,1.25561,-0.056641,-1.507673,-0.148967,-0.756336,0.3065,-1.864847,0.258793,0.155727,1.077172,0,0,-0.030326,0,-0.2618,-0.010108,1.5,0.2,0.6,0.6,0.6,0.55,0,0.2,0.6,0.75,0.55,0.3
0.01,0.165285,0.327861,0.411938,-1.098568,1.255605,-0.056645,-1.507673,-0.148966,-0.756334,0.306505,-1.864845,0.258796,0.155727,1.077416,0,0,-0.030326,0,-0.2618,-0.010108,1.5,0.2,0.6,0.6,0.6,0.55,0,0.2,0.6,0.75,0.55,0.3
0.01,0.165269,0.327872,0.411721,-1.098736,1.255602,-0.056648,-1.507673,-0.148965,-0.756332,0.306508,-1.864844,0.258799,0.155726,1.077579,0,0,-0.030326,0,-0.2618,-0.010108,1.5,0.2,0.6,0.6,0.6,0.55,0,0.2,0.6,0.75,0.55,0.3
0.01,0.165261,0.327878,0.411613,-1.09882,1.2556,-0.056649,-1.507673,-0.148965,-0.756331,0.30651,-1.864843,0.2588,0.155726,1.07766,0,0,-0.030326,0,-0.2618,-0.010108,1.5,0.2,0.6,0.6,0.6,0.55,0,0.2,0.6,0.75,0.55,0.3
0.01,0.165261,0.327878,0.411613,-1.09882,1.2556,-0.056649,-1.507673,-0.148965,-0.756331,0.30651,-1.864843,0.2588,0.155726,1.07766,0,0,-0.030326,0,-0.2618,-0.010108,1.5,0.3,0.6,0.6,0.9,0.6,0,0.2,0.6,0.75,0.55,0.3
0.01,0.165261,0.327878,0.411613,-1.09882,1.2556,-0.056649,-1.507673,-0.148965,-0.756331,0.30651,-1.864843,0.2588,0.155726,1.07766,0,0,-0.030326,0,-0.2618,-0.010108,1.5,0.3,0.6,0.6,0.9,0.6,0,0.2,0.6,0.825,0.55,0.3
0.01,0.165261,0.327878,0.411613,-1.09882,1.2556,-0.056649,-1.507673,-0.148965,-0.756331,0.30651,-1.864843,0.2588,0.155726,1.07766,0,0,-0.030326,0,-0.2618,-0.010108,1.5,0.3,0.6,0.6,0.9,0.6,0,0.2,0.6,0.9,0.55,0.3
0.01,0.165261,0.327878,0.411613,-1.09882,1.2556,-0.056649,-1.507673,-0.148965,-0.756331,0.30651,-1.864843,0.2588,0.155726,1.07766,0,0,-0.030326,0,-0.2618,-0.010108,1.5,0.3,0.6,0.6,0.9,0.6,0,0.2,0.6,0.975,0.55,0.3
0.01,0.165261,0.327878,0.411613,-1.09882,1.2556,-0.056649,-1.507673,-0.148965,-0.756331,0.30651,-1.864843,0.2588,0.155726,1.07766,0,0,-0.030326,0,-0.2618,-0.010108,1.5,0.3,0.6,0.6,0.9,0.6,0,0.2,0.6,1.05,0.55,0.3
0.01,0.165261,0.327878,0.411613,-1.09882,1.2556,-0.056649,-1.507673,-0.14901,-0.756475,0.306227,-1.86496,0.258611,0.155761,1.060174,0,0,-0.030326,0,-0.2618,-0.010108,1.5,0.3,0.6,0.6,0.9,0.6,0,0.2,0.6,1.05,0.55,0.3
0.01,0.165261,0.327878,0.411613,-1.09882,1.2556,-0.056649,-1.507673,-0.14902,-0.756525,0.30613,-1.865002,0.258548,0.155772,1.042501,0,0,-0.030326,0,-0.2618,-0.010108,1.5,0.3,0.6,0.6,0.9,0.6,0,0.2,0.6,1.05,0.55,0.3
0.01,0.165261,0.327878,0.411613,-1.09882,1.2556,-0.056649,-1.507673,-0.149003,-0.756477,0.306223,-1.864964,0.258611,0.15576,1.024643,0,0,-0.030326,0,-0.2618,-0.010108,1.5,0.3,0.6,0.6,0.9,0.6,0,0.2,0.6,1.05,0.55,0.3
0.01,0.165261,0.327878,0.411613,-1.09882,1.2556,-0.056649,-1.507673,-0.148965,-0.756331,0.30651,-1.864843,0.2588,0.155726,1.0066,0,0,-0.030326,0,-0.2618,-0.010108,1.5,0.3,0.6,0.6,0.9,0.6,0,0.2,0.6,1.05,0.55,0.3
0.01,0.165261,0.327878,0.411613,-1.09882,1.2556,-0.056649,-1.507673,-0.148965,-0.756331,0.30651,-1.864843,0.2588,0.155726,1.0066,0,0,-0.030326,0,-0.2618,-0.010108,1.5,0.3,0.6,0.6,0.9,0.6,0,0.2,0.6,0.975,0.55,0.3
0.01,0.165261,0.327878,0.411613,-1.09882,1.2556,-0.056649,-1.507673,-0.148965,-0.756331,0.30651,-1.864843,0.2588,0.155726,1.0066,0,0,-0.030326,0,-0.2618,-0.010108,1.5,0.3,0.6,0.6,0.9,0.6,0,0.2,0.6,0.9,0.55,0.3
0.01,0.165261,0.327878,0.411613,-1.09882,1.2556,-0.056649,-1.507673,-0.148965,-0.756331,0.30651,-1.864843,0.2588,0.155726,1.0066,0,0,-0.030326,0,-0.2618,-0.010108,1.5,0.3,0.6,0.6,0.9,0.6,0,0.2,0.6,0.825,0.55,0.3
0.01,0.165261,0.327878,0.411613,-1.09882,1.2556,-0.056649,-1.507673,-0.148965,-0.756331,0.30651,-1.864843,0.2588,0.155726,1.0066,0,0,-0.030326,0,-0.2618,-0.010108,1.5,0.3,0.6,0.6,0.9,0.6,0,0.2,0.6,0.75,0.55,0.3
0.01,0.165261,0.327878,0.411613,-1.09882,1.2556,-0.056649,-1.507673,-0.148966,-0.756335,0.306503,-1.864846,0.258795,0.155727,1.006949,0,0,-0.030326,0,-0.2618,-0.010108,1.5,0.299519,0.6,0.6,0.898558,0.59976,0,0.2,0.6,0.75,0.55,0.3
0.01,0.165261,0.327878,0.411613,-1.09882,1.2556,-0.056649,-1.507673,-0.148968,-0.756342,0.306488,-1.864852,0.258786,0.155729,1.007646,0,0,-0.030326,0,-0.2618,-0.010108,1.5,0.298558,0.6,0.6,0.895673,0.599279,0,0.2,0.6,0.75,0.55,0.3
0.01,0.165261,0.327878,0.411613,-1.09882,1.2556,-0.056649,-1.507673,-0.14897,-0.756353,0.306467,-1.864861,0.258772,0.155731,1.008691,0,0,-0.030326,0,-0.2618,-0.010108,1.5,0.297115,0.6,0.6,0.891346,0.598558,0,0.2,0.6,0.75,0.55,0.3
0.01,0.165261,0.327878,0.411613,-1.09882,1.2556,-0.056649,-1.507673,-0.148974,-0.756367,0.30644,-1.864873,0.258754,0.155734,1.010084,0,0,-0.030326,0,-0.2618,-0.010108,1.5,0.295192,0.6,0.6,0.885577,0.597596,0,0.2,0.6,0.75,0.55,0.3
0.01,0.165261,0.327878,0.411613,-1.09882,1.2556,-0.056649,-1.507673,-0.148978,-0.756383,0.306407,-1.864887,0.258733,0.155738,1.011824,0,0,-0.030326,0,-0.2618,-0.010108,1.5,0.292788,0.6,0.6,0.878365,0.596394,0,0.2,0.6,0.75,0.55,0.3
0.01,0.165261,0.327878,0.411613,-1.09882,1.2556,-0.056649,-1.507673,-0.148982,-0.756402,0.30637,-1.864902,0.258709,0.155743,1.013909,0,0,-0.030326,0,-0.2618,-0.010108,1.5,0.289904,0.6,0.6,0.869712,0.594952,0,0.2,0.6,0.75,0.55,0.3
0.01,0.165261,0.327878,0.411613,-1.09882,1.2556,-0.056649,-1.507673,-0.148988,-0.756422,0.306331,-1.864919,0.258683,0.155747,1.016338,0,0,-0.030326,0,-0.2618,-0.010108,1.5,0.286538,0.6,0.6,0.859615,0.593269,0,0.2,0.6,0.75,0.55,0.3
0.01,0.165261,0.327878,0.411613,-1.09882,1.2556,-0.056649,-1.507673,-0.148993,-0.756443,0.30629,-1.864936,0.258656,0.155752,1.019111,0,0,-0.030326,0,-0.2618,-0.010108,1.5,0.282692,0.6,0.6,0.848077,0.591346,0,0.2,0.6,0.75,0.55,0.3
0.01,0.165261,0.327878,0.411613,-1.09882,1.2556,-0.056649,-1.507673,-0.148998,-0.756461,0.306254,-1.864951,0.258632,0.155757,1.021879,0,0,-0.030326,0,-0.2618,-0.010108,1.5,0.278846,0.6,0.6,0.836538,0.589423,0,0.2,0.6,0.75,0.55,0.3
0.01,0.165261,0.327878,0.411613,-1.09882,1.2556,-0.056649,-1.507673,-0.149003,-0.756477,0.306223,-1.864964,0.258611,0.15576,1.024643,0,0,-0.030326,0,-0.2618,-0.010108,1.5,0.275,0.6,0.6,0.825,0.5875,0,0.2,0.6,0.75,0.55,0.3
