time,left_shoulder_pitch_joint,left_shoulder_roll_joint,left_shoulder_yaw_joint,left_elbow_pitch_joint,left_wrist_yaw_joint,left_wrist_pitch_joint,left_wrist_roll_joint,right_shoulder_pitch_joint,right_shoulder_roll_joint,right_shoulder_yaw_joint,right_elbow_pitch_joint,right_wrist_yaw_joint,right_wrist_pitch_joint,right_wrist_roll_joint,null,null,waist_yaw_joint,null,head_yaw_joint,head_pitch_joint,left_thumb_mcp_roll_joint,left_thumb_mcp_pitch_joint,left_index_mcp_joint,left_middle_mcp_joint,left_ring_mcp_joint,left_pinky_mcp_joint,right_thumb_mcp_roll_joint,right_thumb_mcp_pitch_joint,right_index_mcp_joint,right_middle_mcp_joint,right_ring_mcp_joint,right_pinky_mcp_joint
0.01,0.165261,0.327878,0.411613,-1.09882,1.2556,-0.056649,-1.507673,0.108636,-0.852019,0.195333,-1.8675,0.225298,0.176395,0.994912,0.0,0.0,-0.030326,0.0,-0.2618,-0.010108,1.5,0.3,0.6,0.6,0.9,0.6,0.0,0.2,0.6,0.825,0.55,0.3,
0.01,0.165261,0.327878,0.411613,-1.09882,1.2556,-0.056649,-1.507673,0.108636,-0.852019,0.195333,-1.8675,0.225298,0.176395,0.994912,0.0,0.0,-0.030326,0.0,-0.2618,-0.010108,1.5,0.3,0.6,0.6,0.9,0.6,0.0,0.2,0.6,0.9,0.55,0.3,
0.01,0.165261,0.327878,0.411613,-1.09882,1.2556,-0.056649,-1.507673,0.108636,-0.852019,0.195333,-1.8675,0.225298,0.176395,0.994912,0.0,0.0,-0.030326,0.0,-0.2618,-0.010108,1.5,0.3,0.6,0.6,0.9,0.6,0.0,0.2,0.6,0.975,0.55,0.3,
0.01,0.165261,0.327878,0.411613,-1.09882,1.2556,-0.056649,-1.507673,0.108636,-0.852019,0.195333,-1.8675,0.225298,0.176395,0.994912,0.0,0.0,-0.030326,0.0,-0.2618,-0.010108,1.5,0.3,0.6,0.6,0.9,0.6,0.0,0.2,0.6,1.05,0.55,0.3,
0.01,0.165261,0.327878,0.411613,-1.09882,1.2556,-0.056649,-1.507673,0.108605,-0.852129,0.194957,-1.8675,0.225067,0.176406,0.977467,0.0,0.0,-0.030326,0.0,-0.2618,-0.010108,1.5,0.3,0.6,0.6,0.9,0.6,0.0,0.2,0.6,1.05,0.55,0.3,
0.01,0.165261,0.327878,0.411613,-1.09882,1.2556,-0.056649,-1.507673,0.1086,-0.852167,0.194829,-1.8675,0.22499,0.176409,0.959808,0.0,0.0,-0.030326,0.0,-0.2618,-0.010108,1.5,0.3,0.6,0.6,0.9,0.6,0.0,0.2,0.6,1.05,0.55,0.3,
0.01,0.165261,0.327878,0.411613,-1.09882,1.2556,-0.056649,-1.507673,0.108612,-0.85213,0.194952,-1.8675,0.225067,0.176404,0.941936,0.0,0.0,-0.030326,0.0,-0.2618,-0.010108,1.5,0.3,0.6,0.6,0.9,0.6,0.0,0.2,0.6,1.05,0.55,0.3,
0.01,0.165261,0.327878,0.411613,-1.09882,1.2556,-0.056649,-1.507673,0.108636,-0.852019,0.195333,-1.8675,0.225298,0.176395,0.923852,0.0,0.0,-0.030326,0.0,-0.2618,-0.010108,1.5,0.3,0.6,0.6,0.9,0.6,0.0,0.2,0.6,1.05,0.55,0.3,
0.01,0.165261,0.327878,0.411613,-1.09882,1.2556,-0.056649,-1.507673,0.108635,-0.852025,0.195313,-1.8675,0.225286,0.176396,0.924579,0.0,0.0,-0.030326,0.0,-0.2618,-0.010108,1.5,0.299,0.6,0.6,0.897,0.5995,0.0,0.2,0.6,1.047,0.55,0.3,
0.01,0.165261,0.327878,0.411613,-1.09882,1.2556,-0.056649,-1.507673,0.108634,-0.852037,0.195273,-1.8675,0.225263,0.176396,0.926033,0.0,0.0,-0.030326,0.0,-0.2618,-0.010108,1.5,0.297,0.6,0.6,0.891,0.5985,0.0,0.2,0.6,1.041,0.55,0.3,
0.01,0.165261,0.327878,0.411613,-1.09882,1.2556,-0.056649,-1.507673,0.10863,-0.852052,0.195218,-1.8675,0.225229,0.176397,0.928211,0.0,0.0,-0.030326,0.0,-0.2618,-0.010108,1.5,0.294,0.6,0.6,0.882,0.597,0.0,0.2,0.6,1.032,0.55,0.3,
0.01,0.165261,0.327878,0.411613,-1.09882,1.2556,-0.056649,-1.507673,0.108626,-0.852072,0.19515,-1.8675,0.225187,0.176399,0.931111,0.0,0.0,-0.030326,0.0,-0.2618,-0.010108,1.5,0.29,0.6,0.6,0.87,0.595,0.0,0.2,0.6,1.02,0.55,0.3,
0.01,0.165261,0.327878,0.411613,-1.09882,1.2556,-0.056649,-1.507673,0.108621,-0.852095,0.195073,-1.8675,0.225141,0.176401,0.934728,0.0,0.0,-0.030326,0.0,-0.2618,-0.010108,1.5,0.285,0.6,0.6,0.855,0.5925,0.0,0.2,0.6,1.005,0.55,0.3,
0.01,0.165261,0.327878,0.411613,-1.09882,1.2556,-0.056649,-1.507673,0.108616,-0.852114,0.195008,-1.8675,0.225101,0.176403,0.938336,0.0,0.0,-0.030326,0.0,-0.2618,-0.010108,1.5,0.28,0.6,0.6,0.84,0.59,0.0,0.2,0.6,0.99,0.55,0.3,
0.01,0.165261,0.327878,0.411613,-1.09882,1.2556,-0.056649,-1.507673,0.108612,-0.85213,0.194952,-1.8675,0.225067,0.176404,0.941936,0.0,0.0,-0.030326,0.0,-0.2618,-0.010108,1.5,0.275,0.6,0.6,0.825,0.5875,0.0,0.2,0.6,0.975,0.55,0.3,
0.01,0.165261,0.327878,0.411613,-1.09882,1.2556,-0.056649,-1.507673,0.108609,-0.852144,0.194907,-1.8675,0.225039,0.176406,0.945528,0.0,0.0,-0.030326,0.0,-0.2618,-0.010108,1.5,0.27,0.6,0.6,0.81,0.585,0.0,0.2,0.6,0.96,0.55,0.3,
0.01,0.165261,0.327878,0.411613,-1.09882,1.2556,-0.056649,-1.507673,0.108605,-0.852154,0.194873,-1.8675,0.225018,0.176407,0.949111,0.0,0.0,-0.030326,0.0,-0.2618,-0.010108,1.5,0.265,0.6,0.6,0.795,0.5825,0.0,0.2,0.6,0.945,0.55,0.3,
0.01,0.165261,0.327878,0.411613,-1.09882,1.2556,-0.056649,-1.507673,0.108603,-0.85216,0.194847,-1.8675,0.225003,0.176408,0.952685,0.0,0.0,-0.030326,0.0,-0.2618,-0.010108,1.5,0.26,0.6,0.6,0.78,0.58,0.0,0.2,0.6,0.93,0.55,0.3,
0.01,0.165261,0.327878,0.411613,-1.09882,1.2556,-0.056649,-1.507673,0.108602,-0.852165,0.194833,-1.8675,0.224994,0.176409,0.95625,0.0,0.0,-0.030326,0.0,-0.2618,-0.010108,1.5,0.255,0.6,0.6,0.765,0.5775,0.0,0.2,0.6,0.915,0.55,0.3,
0.01,0.165261,0.327878,0.411613,-1.09882,1.2556,-0.056649,-1.507673,0.1086,-0.852167,0.194829,-1.8675,0.22499,0.176409,0.959808,0.0,0.0,-0.030326,0.0,-0.2618,-0.010108,1.5,0.25,0.6,0.6,0.75,0.575,0.0,0.2,0.6,0.9,0.55,0.3,
0.01,0.165261,0.327878,0.411613,-1.09882,1.2556,-0.056649,-1.507673,0.1086,-0.852165,0.194834,-1.8675,0.224994,0.176409,0.963357,0.0,0.0,-0.030326,0.0,-0.2618,-0.010108,1.5,0.245,0.6,0.6,0.735,0.5725,0.0,0.2,0.6,0.885,0.55,0.3,
0.01,0.165261,0.327878,0.411613,-1.09882,1.2556,-0.056649,-1.507673,0.1086,-0.852161,0.194849,-1.8675,0.225002,0.176409,0.966898,0.0,0.0,-0.030326,0.0,-0.2618,-0.010108,1.5,0.24,0.6,0.6,0.72,0.57,0.0,0.2,0.6,0.87,0.55,0.3,
0.01,0.165261,0.327878,0.411613,-1.09882,1.2556,-0.056649,-1.507673,0.108601,-0.852153,0.194876,-1.8675,0.225018,0.176408,0.970429,0.0,0.0,-0.030326,0.0,-0.2618,-0.010108,1.5,0.235,0.6,0.6,0.705,0.5675,0.0,0.2,0.6,0.855,0.55,0.3,
0.01,0.165261,0.327878,0.411613,-1.09882,1.2556,-0.056649,-1.507673,0.108603,-0.852143,0.194912,-1.8675,0.22504,0.176407,0.973952,0.0,0.0,-0.030326,0.0,-0.2618,-0.010108,1.5,0.23,0.6,0.6,0.69,0.565,0.0,0.2,0.6,0.84,0.55,0.3,
0.01,0.165261,0.327878,0.411613,-1.09882,1.2556,-0.056649,-1.507673,0.108605,-0.852129,0.194957,-1.8675,0.225067,0.176406,0.977467,0.0,0.0,-0.030326,0.0,-0.2618,-0.010108,1.5,0.225,0.6,0.6,0.675,0.5625,0.0,0.2,0.6,0.825,0.55,0.3,
0.01,0.165261,0.327878,0.411613,-1.09882,1.2556,-0.056649,-1.507673,0.108609,-0.852113,0.195013,-1.8675,0.225101,0.176405,0.980973,0.0,0.0,-0.030326,0.0,-0.2618,-0.010108,1.5,0.22,0.6,0.6,0.66,0.56,0.0,0.2,0.6,0.81,0.55,0.3,
0.01,0.165261,0.327878,0.411613,-1.09882,1.2556,-0.056649,-1.507673,0.108615,-0.852094,0.195078,-1.8675,0.225142,0.176403,0.984471,0.0,0.0,-0.030326,0.0,-0.2618,-0.010108,1.5,0.215,0.6,0.6,0.645,0.5575,0.0,0.2,0.6,0.795,0.55,0.3,
0.01,0.165261,0.327878,0.411613,-1.09882,1.2556,-0.056649,-1.507673,0.108621,-0.852072,0.195153,-1.8675,0.225187,0.176401,0.98796,0.0,0.0,-0.030326,0.0,-0.2618,-0.010108,1.5,0.21,0.6,0.6,0.63,0.555,0.0,0.2,0.6,0.78,0.55,0.3,
0.01,0.165261,0.327878,0.411613,-1.09882,1.2556,-0.056649,-1.507673,0.108627,-0.852052,0.19522,-1.8675,0.225228,0.176399,0.990744,0.0,0.0,-0.030326,0.0,-0.2618,-0.010108,1.5,0.206,0.6,0.6,0.618,0.553,0.0,0.2,0.6,0.768,0.55,0.3,
0.01,0.165261,0.327878,0.411613,-1.09882,1.2556,-0.056649,-1.507673,0.108632,-0.852036,0.195274,-1.8675,0.225263,0.176396,0.99283,0.0,0.0,-0.030326,0.0,-0.2618,-0.010108,1.5,0.203,0.6,0.6,0.609,0.5515,0.0,0.2,0.6,0.759,0.55,0.3,
0.01,0.165261,0.327878,0.411613,-1.09882,1.2556,-0.056649,-1.507673,0.108634,-0.852026,0.195313,-1.8675,0.225286,0.176396,0.994218,0.0,0.0,-0.030326,0.0,-0.2618,-0.010108,1.5,0.201,0.6,0.6,0.603,0.5505,0.0,0.2,0.6,0.753,0.55,0.3,
0.01,0.165261,0.327878,0.411613,-1.09882,1.2556,-0.056649,-1.507673,0.108636,-0.852019,0.195333,-1.8675,0.225298,0.176395,0.994912,0.0,0.0,-0.030326,0.0,-0.2618,-0.010108,1.5,0.2,0.6,0.6,0.6,0.55,0.0,0.2,0.6,0.75,0.55,0.3,
0.01,0.166766,0.326768,0.442164,-1.07402,1.255923,-0.056374,-1.507658,0.108636,-0.852019,0.195333,-1.8675,0.225298,0.176395,0.994912,0.0,0.0,-0.030326,0.0,-0.2618,-0.010108,1.5,0.2,0.6,0.6,0.6,0.55,0.0,0.2,0.6,0.75,0.55,0.3,
0.01,0.166753,0.326739,0.472159,-1.047377,1.255937,-0.056356,-1.507644,0.108636,-0.852019,0.195333,-1.8675,0.225298,0.176395,0.994912,0.0,0.0,-0.030326,0.0,-0.2618,-0.010108,1.5,0.2,0.6,0.6,0.6,0.55,0.0,0.2,0.6,0.75,0.55,0.3,
0.01,0.165261,0.327878,0.501613,-1.01882,1.2556,-0.056649,-1.507673,0.108636,-0.852019,0.195333,-1.8675,0.225298,0.176395,0.994912,0.0,0.0,-0.030326,0.0,-0.2618,-0.010108,1.5,0.2,0.6,0.6,0.6,0.55,0.0,0.2,0.6,0.75,0.55,0.3,
0.01,0.165261,0.327878,0.501613,-1.01882,1.2556,-0.056649,-1.507673,0.108636,-0.852019,0.195333,-1.8675,0.225298,0.176395,0.994912,0.0,0.0,-0.030326,0.0,-0.2618,-0.010108,1.5,0.3,0.9,0.6,0.6,0.6,0.0,0.2,0.6,0.75,0.55,0.3,
0.01,0.165261,0.327878,0.501613,-1.01882,1.2556,-0.056649,-1.507673,0.108636,-0.852019,0.195333,-1.8675,0.225298,0.176395,0.994912,0.0,0.0,-0.030326,0.0,-0.2618,-0.010108,1.5,0.3,0.9,0.6,0.6,0.6,0.0,0.2,0.6,0.826923,0.55,0.3,
0.01,0.165261,0.327878,0.501613,-1.01882,1.2556,-0.056649,-1.507673,0.108636,-0.852019,0.195333,-1.8675,0.225298,0.176395,0.994912,0.0,0.0,-0.030326,0.0,-0.2618,-0.010108,1.5,0.3,0.9,0.6,0.6,0.6,0.0,0.2,0.6,0.903846,0.55,0.3,
0.01,0.165261,0.327878,0.501613,-1.01882,1.2556,-0.056649,-1.507673,0.108636,-0.852019,0.195333,-1.8675,0.225298,0.176395,0.994912,0.0,0.0,-0.030326,0.0,-0.2618,-0.010108,1.5,0.3,0.9,0.6,0.6,0.6,0.0,0.2,0.6,0.980769,0.55,0.3,
0.01,0.165261,0.327878,0.501613,-1.01882,1.2556,-0.056649,-1.507673,0.108636,-0.852019,0.195333,-1.8675,0.225298,0.176395,0.994912,0.0,0.0,-0.030326,0.0,-0.2618,-0.010108,1.5,0.3,0.9,0.6,0.6,0.6,0.0,0.2,0.6,1.05,0.55,0.3,
0.01,0.165261,0.327878,0.501613,-1.01882,1.2556,-0.056649,-1.507673,0.108605,-0.852129,0.194957,-1.8675,0.225067,0.176406,0.977467,0.0,0.0,-0.030326,0.0,-0.2618,-0.010108,1.5,0.3,0.9,0.6,0.6,0.6,0.0,0.2,0.6,1.05,0.55,0.3,
0.01,0.165261,0.327878,0.501613,-1.01882,1.2556,-0.056649,-1.507673,0.1086,-0.852167,0.194829,-1.8675,0.22499,0.176409,0.959808,0.0,0.0,-0.030326,0.0,-0.2618,-0.010108,1.5,0.3,0.9,0.6,0.6,0.6,0.0,0.2,0.6,1.05,0.55,0.3,
0.01,0.165261,0.327878,0.501613,-1.01882,1.2556,-0.056649,-1.507673,0.108612,-0.85213,0.194952,-1.8675,0.225067,0.176404,0.941936,0.0,0.0,-0.030326,0.0,-0.2618,-0.010108,1.5,0.3,0.9,0.6,0.6,0.6,0.0,0.2,0.6,1.05,0.55,0.3,
0.01,0.165261,0.327878,0.501613,-1.01882,1.2556,-0.056649,-1.507673,0.108636,-0.852019,0.195333,-1.8675,0.225298,0.176395,0.923852,0.0,0.0,-0.030326,0.0,-0.2618,-0.010108,1.5,0.3,0.9,0.6,0.6,0.6,0.0,0.2,0.6,1.05,0.55,0.3,
0.01,0.165261,0.327878,0.501613,-1.01882,1.2556,-0.056649,-1.507673,0.108636,-0.852019,0.195333,-1.8675,0.225298,0.176395,0.923852,0.0,0.0,-0.030326,0.0,-0.2618,-0.010108,1.5,0.3,0.9,0.6,0.6,0.6,0.0,0.2,0.6,0.975,0.55,0.3,
0.01,0.165261,0.327878,0.501613,-1.01882,1.2556,-0.056649,-1.507673,0.108636,-0.852019,0.195333,-1.8675,0.225298,0.176395,0.923852,0.0,0.0,-0.030326,0.0,-0.2618,-0.010108,1.5,0.3,0.9,0.6,0.6,0.6,0.0,0.2,0.6,0.9,0.55,0.3,
0.01,0.165261,0.327878,0.501613,-1.01882,1.2556,-0.056649,-1.507673,0.108636,-0.852019,0.195333,-1.8675,0.225298,0.176395,0.923852,0.0,0.0,-0.030326,0.0,-0.2618,-0.010108,1.5,0.3,0.9,0.6,0.6,0.6,0.0,0.2,0.6,0.825,0.55,0.3,
0.01,0.165261,0.327878,0.501613,-1.01882,1.2556,-0.056649,-1.507673,0.108636,-0.852019,0.195333,-1.8675,0.225298,0.176395,0.923852,0.0,0.0,-0.030326,0.0,-0.2618,-0.010108,1.5,0.3,0.9,0.6,0.6,0.6,0.0,0.2,0.6,0.75,0.55,0.3,
0.01,0.165261,0.327878,0.501613,-1.01882,1.2556,-0.056649,-1.507673,0.108637,-0.852019,0.195331,-1.8675,0.225298,0.176395,0.923884,0.0,0.0,-0.030326,0.0,-0.2618,-0.010108,1.5,0.3,0.9,0.6,0.6,0.6,0.0,0.2,0.6,0.75,0.55,0.3,
0.01,0.165261,0.327878,0.501613,-1.01882,1.2556,-0.056649,-1.507673,0.108637,-0.85202,0.19533,-1.8675,0.225297,0.176395,0.923947,0.0,0.0,-0.030326,0.0,-0.2618,-0.010108,1.5,0.3,0.9,0.6,0.6,0.6,0.0,0.2,0.6,0.75,0.55,0.3,
0.01,0.165261,0.327878,0.501613,-1.01882,1.2556,-0.056649,-1.507673,0.108637,-0.852021,0.195328,-1.8675,0.225295,0.176394,0.924043,0.0,0.0,-0.030326,0.0,-0.2618,-0.010108,1.5,0.3,0.9,0.6,0.6,0.6,0.0,0.2,0.6,0.75,0.55,0.3,
0.01,0.165261,0.327878,0.501613,-1.01882,1.2556,-0.056649,-1.507673,0.108636,-0.852021,0.195324,-1.8675,0.225293,0.176395,0.924171,0.0,0.0,-0.030326,0.0,-0.2618,-0.010108,1.5,0.3,0.9,0.6,0.6,0.6,0.0,0.2,0.6,0.75,0.55,0.3,
0.01,0.165261,0.327878,0.501613,-1.01882,1.2556,-0.056649,-1.507673,0.108636,-0.852023,0.195319,-1.8675,0.22529,0.176395,0.92433,0.0,0.0,-0.030326,0.0,-0.2618,-0.010108,1.5,0.3,0.9,0.6,0.6,0.6,0.0,0.2,0.6,0.75,0.55,0.3,
0.01,0.165261,0.327878,0.501613,-1.01882,1.2556,-0.056649,-1.507673,0.108635,-0.852024,0.195314,-1.8675,0.225287,0.176396,0.924522,0.0,0.0,-0.030326,0.0,-0.2618,-0.010108,1.5,0.3,0.9,0.6,0.6,0.6,0.0,0.2,0.6,0.75,0.55,0.3,
0.01,0.165261,0.327878,0.501613,-1.01882,1.2556,-0.056649,-1.507673,0.108635,-0.852027,0.195308,-1.8675,0.225283,0.176395,0.924746,0.0,0.0,-0.030326,0.0,-0.2618,-0.010108,1.5,0.3,0.9,0.6,0.6,0.6,0.0,0.2,0.6,0.75,0.55,0.3,
0.01,0.165261,0.327878,0.501613,-1.01882,1.2556,-0.056649,-1.507673,0.108635,-0.852028,0.195301,-1.8675,0.225279,0.176396,0.925,0.0,0.0,-0.030326,0.0,-0.2618,-0.010108,1.5,0.3,0.9,0.6,0.6,0.6,0.0,0.2,0.6,0.75,0.55,0.3,
0.01,0.165261,0.327878,0.501613,-1.01882,1.2556,-0.056649,-1.507673,0.108634,-0.85203,0.195293,-1.8675,0.225274,0.176396,0.925287,0.0,0.0,-0.030326,0.0,-0.2618,-0.010108,1.5,0.3,0.9,0.6,0.6,0.6,0.0,0.2,0.6,0.75,0.55,0.3,
0.01,0.165261,0.327878,0.501613,-1.01882,1.2556,-0.056649,-1.507673,0.108634,-0.852033,0.195285,-1.8675,0.225269,0.176396,0.925606,0.0,0.0,-0.030326,0.0,-0.2618,-0.010108,1.5,0.3,0.9,0.6,0.6,0.6,0.0,0.2,0.6,0.75,0.55,0.3,
0.01,0.165261,0.327878,0.501613,-1.01882,1.2556,-0.056649,-1.507673,0.108633,-0.852036,0.195276,-1.8675,0.225264,0.176396,0.925957,0.0,0.0,-0.030326,0.0,-0.2618,-0.010108,1.5,0.3,0.9,0.6,0.6,0.6,0.0,0.2,0.6,0.75,0.55,0.3,
0.01,0.165261,0.327878,0.501613,-1.01882,1.2556,-0.056649,-1.507673,0.108633,-0.852039,0.195265,-1.8675,0.225258,0.176396,0.926339,0.0,0.0,-0.030326,0.0,-0.2618,-0.010108,1.5,0.3,0.9,0.6,0.6,0.6,0.0,0.2,0.6,0.75,0.55,0.3,
0.01,0.165261,0.327878,0.501613,-1.01882,1.2556,-0.056649,-1.507673,0.108632,-0.852042,0.195255,-1.8675,0.225251,0.176397,0.926753,0.0,0.0,-0.030326,0.0,-0.2618,-0.010108,1.5,0.3,0.9,0.6,0.6,0.6,0.0,0.2,0.6,0.75,0.55,0.3,
0.01,0.165261,0.327878,0.501613,-1.01882,1.2556,-0.056649,-1.507673,0.108632,-0.852045,0.195243,-1.8675,0.225244,0.176397,0.9272,0.0,0.0,-0.030326,0.0,-0.2618,-0.010108,1.5,0.3,0.9,0.6,0.6,0.6,0.0,0.2,0.6,0.75,0.55,0.3,
0.01,0.165261,0.327878,0.501613,-1.01882,1.2556,-0.056649,-1.507673,0.108631,-0.852049,0.195231,-1.8675,0.225237,0.176397,0.927677,0.0,0.0,-0.030326,0.0,-0.2618,-0.010108,1.5,0.3,0.9,0.6,0.6,0.6,0.0,0.2,0.6,0.75,0.55,0.3,
0.01,0.165261,0.327878,0.501613,-1.01882,1.2556,-0.056649,-1.507673,0.10863,-0.852053,0.195219,-1.8675,0.225229,0.176397,0.928186,0.0,0.0,-0.030326,0.0,-0.2618,-0.010108,1.5,0.3,0.9,0.6,0.6,0.6,0.0,0.2,0.6,0.75,0.55,0.3,
0.01,0.165261,0.327878,0.501613,-1.01882,1.2556,-0.056649,-1.507673,0.108629,-0.852056,0.195206,-1.8675,0.225221,0.176398,0.928727,0.0,0.0,-0.030326,0.0,-0.2618,-0.010108,1.5,0.3,0.9,0.6,0.6,0.6,0.0,0.2,0.6,0.75,0.55,0.3,
0.01,0.165261,0.327878,0.501613,-1.01882,1.2556,-0.056649,-1.507673,0.108628,-0.85206,0.195191,-1.8675,0.225213,0.176399,0.929299,0.0,0.0,-0.030326,0.0,-0.2618,-0.010108,1.5,0.3,0.9,0.6,0.6,0.6,0.0,0.2,0.6,0.75,0.55,0.3,
0.01,0.165261,0.327878,0.501613,-1.01882,1.2556,-0.056649,-1.507673,0.108628,-0.852065,0.195178,-1.8675,0.225204,0.176399,0.929904,0.0,0.0,-0.030326,0.0,-0.2618,-0.010108,1.5,0.3,0.9,0.6,0.6,0.6,0.0,0.2,0.6,0.75,0.55,0.3,
0.01,0.165261,0.327878,0.501613,-1.01882,1.2556,-0.056649,-1.507673,0.108627,-0.852068,0.195162,-1.8675,0.225196,0.176399,0.930539,0.0,0.0,-0.030326,0.0,-0.2618,-0.010108,1.5,0.3,0.9,0.6,0.6,0.6,0.0,0.2,0.6,0.75,0.55,0.3,
0.01,0.165261,0.327878,0.501613,-1.01882,1.2556,-0.056649,-1.507673,0.108626,-0.852073,0.195147,-1.8675,0.225186,0.1764,0.931206,0.0,0.0,-0.030326,0.0,-0.2618,-0.010108,1.5,0.3,0.9,0.6,0.6,0.6,0.0,0.2,0.6,0.75,0.55,0.3,
0.01,0.165261,0.327878,0.501613,-1.01882,1.2556,-0.056649,-1.507673,0.108625,-0.852077,0.195131,-1.8675,0.225177,0.1764,0.931905,0.0,0.0,-0.030326,0.0,-0.2618,-0.010108,1.5,0.3,0.9,0.6,0.6,0.6,0.0,0.2,0.6,0.75,0.55,0.3,
0.01,0.165261,0.327878,0.501613,-1.01882,1.2556,-0.056649,-1.507673,0.108624,-0.852082,0.195117,-1.8675,0.225168,0.1764,0.932635,0.0,0.0,-0.030326,0.0,-0.2618,-0.010108,1.5,0.3,0.9,0.6,0.6,0.6,0.0,0.2,0.6,0.75,0.55,0.3,
0.01,0.165261,0.327878,0.501613,-1.01882,1.2556,-0.056649,-1.507673,0.108623,-0.852086,0.1951,-1.8675,0.225158,0.176401,0.933396,0.0,0.0,-0.030326,0.0,-0.2618,-0.010108,1.5,0.3,0.9,0.6,0.6,0.6,0.0,0.2,0.6,0.75,0.55,0.3,
0.01,0.165261,0.327878,0.501613,-1.01882,1.2556,-0.056649,-1.507673,0.108621,-0.852091,0.195085,-1.8675,0.225148,0.176401,0.934158,0.0,0.0,-0.030326,0.0,-0.2618,-0.010108,1.5,0.3,0.9,0.6,0.6,0.6,0.0,0.2,0.6,0.75,0.55,0.3,
0.01,0.165261,0.327878,0.501613,-1.01882,1.2556,-0.056649,-1.507673,0.108621,-0.852096,0.195069,-1.8675,0.225139,0.176402,0.934918,0.0,0.0,-0.030326,0.0,-0.2618,-0.010108,1.5,0.3,0.9,0.6,0.6,0.6,0.0,0.2,0.6,0.75,0.55,0.3,
0.01,0.165261,0.327878,0.501613,-1.01882,1.2556,-0.056649,-1.507673,0.10862,-0.8521,0.195054,-1.8675,0.22513,0.176402,0.935678,0.0,0.0,-0.030326,0.0,-0.2618,-0.010108,1.5,0.3,0.9,0.6,0.6,0.6,0.0,0.2,0.6,0.75,0.55,0.3,
0.01,0.165261,0.327878,0.501613,-1.01882,1.2556,-0.056649,-1.507673,0.108619,-0.852104,0.195041,-1.8675,0.225121,0.176402,0.936438,0.0,0.0,-0.030326,0.0,-0.2618,-0.010108,1.5,0.3,0.9,0.6,0.6,0.6,0.0,0.2,0.6,0.75,0.55,0.3,
0.01,0.165261,0.327878,0.501613,-1.01882,1.2556,-0.056649,-1.507673,0.108617,-0.852108,0.195028,-1.8675,0.225114,0.176403,0.937198,0.0,0.0,-0.030326,0.0,-0.2618,-0.010108,1.5,0.3,0.9,0.6,0.6,0.6,0.0,0.2,0.6,0.75,0.55,0.3,
0.01,0.165261,0.327878,0.501613,-1.01882,1.2556,-0.056649,-1.507673,0.108617,-0.852111,0.195015,-1.8675,0.225105,0.176403,0.937956,0.0,0.0,-0.030326,0.0,-0.2618,-0.010108,1.5,0.3,0.9,0.6,0.6,0.6,0.0,0.2,0.6,0.75,0.55,0.3,
0.01,0.165261,0.327878,0.501613,-1.01882,1.2556,-0.056649,-1.507673,0.108617,-0.852115,0.195002,-1.8675,0.225098,0.176403,0.938716,0.0,0.0,-0.030326,0.0,-0.2618,-0.010108,1.5,0.3,0.9,0.6,0.6,0.6,0.0,0.2,0.6,0.75,0.55,0.3,
0.01,0.165261,0.327878,0.501613,-1.01882,1.2556,-0.056649,-1.507673,0.108615,-0.852119,0.194989,-1.8675,0.225089,0.176404,0.939474,0.0,0.0,-0.030326,0.0,-0.2618,-0.010108,1.5,0.3,0.9,0.6,0.6,0.6,0.0,0.2,0.6,0.75,0.55,0.3,
0.01,0.165261,0.327878,0.501613,-1.01882,1.2556,-0.056649,-1.507673,0.108614,-0.852123,0.194978,-1.8675,0.225083,0.176404,0.940232,0.0,0.0,-0.030326,0.0,-0.2618,-0.010108,1.5,0.3,0.9,0.6,0.6,0.6,0.0,0.2,0.6,0.75,0.55,0.3,
0.01,0.165261,0.327878,0.501613,-1.01882,1.2556,-0.056649,-1.507673,0.108614,-0.852126,0.194966,-1.8675,0.225076,0.176404,0.94099,0.0,0.0,-0.030326,0.0,-0.2618,-0.010108,1.5,0.3,0.9,0.6,0.6,0.6,0.0,0.2,0.6,0.75,0.55,0.3,
0.01,0.165261,0.327878,0.501613,-1.01882,1.2556,-0.056649,-1.507673,0.108612,-0.852129,0.194955,-1.8675,0.225069,0.176404,0.941747,0.0,0.0,-0.030326,0.0,-0.2618,-0.010108,1.5,0.3,0.9,0.6,0.6,0.6,0.0,0.2,0.6,0.75,0.55,0.3,
0.01,0.165261,0.327878,0.501613,-1.01882,1.2556,-0.056649,-1.507673,0.108612,-0.852132,0.194944,-1.8675,0.225062,0.176405,0.942504,0.0,0.0,-0.030326,0.0,-0.2618,-0.010108,1.5,0.3,0.9,0.6,0.6,0.6,0.0,0.2,0.6,0.75,0.55,0.3,
0.01,0.165261,0.327878,0.501613,-1.01882,1.2556,-0.056649,-1.507673,0.108611,-0.852135,0.194935,-1.8675,0.225056,0.176405,0.94326,0.0,0.0,-0.030326,0.0,-0.2618,-0.010108,1.5,0.3,0.9,0.6,0.6,0.6,0.0,0.2,0.6,0.75,0.55,0.3,
0.01,0.165261,0.327878,0.501613,-1.01882,1.2556,-0.056649,-1.507673,0.10861,-0.852138,0.194924,-1.8675,0.22505,0.176405,0.944016,0.0,0.0,-0.030326,0.0,-0.2618,-0.010108,1.5,0.3,0.9,0.6,0.6,0.6,0.0,0.2,0.6,0.75,0.55,0.3,
