Base_Latation_X,Base_Latation_Y,Base_Latation_Z,Base_Rotation_Pitch,Base_Rotation_Yaw,Base_Rotation_Roll,Base_Linear_velocity_Pitch,Base_Linear_velocity_Yaw,Base_Linear_velocity_Roll,Base_Angular_velocityy_Pitch,Base_Angular_velocityy_Yaw,Base_Angular_velocityy_Roll,left_leg_pelvic_pitch_joint,left_leg_pelvic_roll_joint,left_leg_pelvic_yaw_joint,left_leg_knee_pitch_joint,left_leg_ankle_pitch_joint,left_leg_ankle_roll_joint,right_leg_pelvic_pitch_joint,right_leg_pelvic_roll_joint,right_leg_pelvic_yaw_joint,right_leg_knee_pitch_joint,right_leg_ankle_pitch_joint,right_leg_ankle_roll_joint,left_shoulder_pitch_joint,left_shoulder_roll_joint,left_shoulder_yaw_joint,left_elbow_pitch_joint,left_wrist_yaw_joint,left_wrist_pitch_joint,left_wrist_roll_joint,right_shoulder_pitch_joint,right_shoulder_roll_joint,right_shoulder_yaw_joint,right_elbow_pitch_joint,right_wrist_yaw_joint,right_wrist_pitch_joint,right_wrist_roll_joint,left_thumb_metacarpal_joint,left_thumb_proximal_joint,left_index_proximal_joint,left_index_distal_joint,left_middle_proximal_joint,left_middle_distal_joint,left_ring_proximal_joint,left_ring_distal_joint,left_pinky_proximal_joint,left_pinky_distal_joint,right_thumb_metacarpal_joint,right_thumb_proximal_joint,right_index_proximal_joint,right_index_distal_joint,right_middle_proximal_joint,right_middle_distal_joint,right_ring_proximal_joint,right_ring_distal_joint,right_pinky_proximal_joint,right_pinky_distal_joint,head_yaw_joint,head_pitch_joint,waist_yaw_joint
0,-5.8e-05,0.8813,-6.6e-05,0,-0,0,0,0,0,0,0,-0.29959,0.007508,0.019349,0.629887,-0.591999,0,-0.139338,0,0,0.270793,-0.131446,0,-0.10276018,0.29848567,0.025807925,0,-0.048573661,-0.2347764,-0.065344469,-0.1026953,-0.29848159,-0.025783063,0,0.045585876,-0.23455355,0.06454597,0,0.349008,0.2597,0.274983,0.260386,0.273627,0.260509,0.274736,0.259822,0.276338,-0,0.349008,0.259822,0.271533,0.260509,0.270875,0.260509,0.271533,0.259822,0.272518,0,0,0
0,-5.8e-05,0.8813,-6.6e-05,0,-0,0,0,0,0,0,0,-0.29959,0.007508,0.019349,0.629887,-0.591999,0,-0.139338,0,0,0.270793,-0.131446,0,-0.10181501,0.30088719,0.027920262,0,-0.050852016,-0.23868798,-0.061558426,-0.10181057,-0.30088294,-0.02789525,0,0.047599292,-0.23837747,0.060665299,0,0.349008,0.259578,0.274551,0.260263,0.273258,0.260263,0.274675,0.259578,0.276277,0,0.349008,0.259578,0.271471,0.260263,0.270834,0.260263,0.271471,0.259578,0.272395,0,0,0
0,-5.8e-05,0.8813,-6.6e-05,0,-0,0,0,0,0,0,0,-0.29959,0.007508,0.019349,0.629887,-0.591999,0,-0.139338,0,0,0.270793,-0.131446,0,-0.10083246,0.3034221,0.030139462,0,-0.053145816,-0.24269535,-0.057578052,-0.10082583,-0.30336404,-0.03018316,0,0.049620203,-0.24238282,0.05665695,0,0.349008,0.259578,0.274613,0.260263,0.273258,0.260263,0.274613,0.259578,0.276215,0,0.349008,0.259578,0.271409,0.260263,0.270793,0.260263,0.271409,0.259578,0.272272,0,0,0
0,-5.8e-05,0.8813,-6.6e-05,0,-0,0,0,0,0,0,0,-0.29959,0.007508,0.019349,0.629887,-0.591999,0,-0.139338,0,0,0.270793,-0.131446,0,-0.099892712,0.30597771,0.032526028,0,-0.055637399,-0.24679579,-0.053445914,-0.099867318,-0.30597339,-0.032512851,0,0.051823604,-0.2464749,0.052436982,0,0.349008,0.25927,0.274305,0.259955,0.27295,0.259955,0.274305,0.25927,0.27601,0,0.349008,0.25927,0.271101,0.259955,0.270485,0.259955,0.271204,0.25927,0.272067,0,0,0
0,-5.8e-05,0.8813,-6.6e-05,0,-0,0,0,0,0,0,0,-0.29959,0.007508,0.019349,0.629887,-0.591999,0,-0.139338,0,0,0.270793,-0.131446,0,-0.098837367,0.30873408,0.035080214,0,-0.05814448,-0.25102936,-0.049182391,-0.098809709,-0.30866911,-0.035075455,0,0.054036067,-0.25070598,0.04808749,0,0.349008,0.259116,0.274428,0.259955,0.2728,0.259955,0.274155,0.25927,0.275804,0,0.349008,0.259116,0.271225,0.259955,0.270485,0.259955,0.270999,0.25927,0.271861,0,0,0
0,-5.8e-05,0.8813,-6.6e-05,0,-0,0,0,0,0,0,0,-0.29959,0.007508,0.019349,0.629887,-0.591999,0,-0.139338,0,0,0.270793,-0.131446,0,-0.09770092,0.31150646,0.037742484,0,-0.060663303,-0.25535686,-0.044784941,-0.097674739,-0.31150159,-0.037739061,0,0.056269366,-0.25502023,0.043602751,0,0.349008,0.258962,0.273997,0.259647,0.27265,0.259647,0.274006,0.258962,0.275599,0,0.349008,0.258962,0.270793,0.259647,0.270177,0.259647,0.270793,0.258962,0.271656,0,0,0
0,-5.8e-05,0.8813,-6.6e-05,0,-0,0,0,0,0,0,0,-0.29959,0.007508,0.019349,0.629887,-0.591999,0,-0.139338,0,0,0.270793,-0.131446,0,-0.096548652,0.31441575,0.040503798,0,-0.063357829,-0.2597835,-0.04017321,-0.096501953,-0.31441069,-0.04050649,0,0.058742693,-0.25941961,0.038900262,0,0.349008,0.258962,0.273839,0.259647,0.272501,0.259647,0.273856,0.258962,0.275441,0,0.349008,0.258809,0.270917,0.259647,0.270116,0.259647,0.270793,0.258962,0.271656,0,0,0
0,-5.8e-05,0.8813,-6.6e-05,0,-0,0,0,0,0,0,0,-0.29959,0.007508,0.019349,0.629887,-0.591999,0,-0.139338,0,0,0.270793,-0.131446,0,-0.095318986,0.31740998,0.043429044,0,-0.066068868,-0.26428498,-0.035424227,-0.095272033,-0.31740451,-0.043436166,0,0.06123609,-0.26391502,0.034121275,0,0.349008,0.258655,0.27368,0.259339,0.272351,0.259339,0.273707,0.258655,0.275282,0,0.349008,0.258655,0.270424,0.259339,0.269808,0.259339,0.270424,0.258655,0.271286,0,0,0
0,-5.8e-05,0.8813,-6.6e-05,0,-0,0,0,0,0,0,0,-0.29959,0.007508,0.019349,0.629887,-0.591999,0,-0.139338,0,0,0.270793,-0.131446,0,-0.094073238,0.32054474,0.046452575,0,-0.068986981,-0.26888857,-0.03057738,-0.094003195,-0.32047862,-0.046471782,0,0.06374391,-0.2684724,0.02914678,0,0.349008,0.258655,0.273522,0.259339,0.272201,0.259339,0.273557,0.258655,0.275124,0,0.349008,0.258655,0.270424,0.259339,0.269808,0.259339,0.270424,0.258655,0.271286,0,0,0
0,-5.8e-05,0.8813,-6.6e-05,0,-0,0,0,0,0,0,0,-0.29959,0.007508,0.019349,0.629887,-0.591999,0,-0.139338,0,0,0.270793,-0.131446,0,-0.092685502,0.32370621,0.049642583,0,-0.071919586,-0.27356506,-0.02553294,-0.092617229,-0.3236998,-0.049661989,0,0.06646209,-0.27312082,0.024011037,0,0.349008,0.258286,0.273363,0.25897,0.272052,0.25897,0.273407,0.258286,0.274965,0,0.349008,0.258286,0.270054,0.25897,0.269438,0.25897,0.270054,0.258286,0.270917,0,0,0
